2017-06-06,603196,日播时尚,买入,华鑫证券有限责任公司上海松江证券营业部,1010984.95
2017-06-06,603196,日播时尚,卖出,机构专用,61690.76,浙商证券股份有限公司客户资产管理部,31099.19,中国中投证券有限责任公司广州天河路证券营业部,29860.00,华泰证券股份有限公司宜昌西陵一路证券营业部,22395.00,浙商证券股份有限公司上海浦东南路证券营业部,14930.00
2017-06-06,603580,艾艾精工,买入,华泰证券股份有限公司总部,740888.00
2017-06-06,603580,艾艾精工,卖出,浙商证券股份有限公司义乌江滨北路证券营业部,25030.00,申万宏源西部证券有限公司北京紫竹院路证券营业部,25030.00,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,25030.00,招商证券股份有限公司深圳壹海城证券营业部,25030.00,中国中投证券有限责任公司上海西康路证券营业部,25030.00
2017-06-06,600099,林海股份,买入,华福证券有限责任公司福州广达路证券营业部,4799807.00,信达证券股份有限公司福州远洋路证券营业部,2234890.11,兴业证券股份有限公司莆田学园中街证券营业部,2079833.00,华宝证券有限责任公司上海东大名路证券营业部,1715378.00,东兴证券股份有限公司福州江厝路证券营业部,1450205.00
2017-06-06,600099,林海股份,卖出,安信证券股份有限公司梅州新中路证券营业部,3288784.00,机构专用,2781380.00,国盛证券有限责任公司杭州萧绍路证券营业部,2420000.00,华融证券股份有限公司深圳金田路证券营业部,1121287.00,方正证券股份有限公司杭州南山路证券营业部,970768.00
2017-06-06,603108,润达医疗,买入,国金证券股份有限公司上海浦东新区芳甸路证券营业部,3391155.00,机构专用,3052845.00,华泰证券股份有限公司宜昌西陵一路证券营业部,2303730.00,恒泰证券股份有限公司温州海川路证券营业部,805500.00,华泰证券股份有限公司上海国宾路证券营业部,505854.00
2017-06-06,603108,润达医疗,卖出,国泰君安证券股份有限公司成都北一环路证券营业部,5116536.00,光大证券股份有限公司象山县象山港路证券营业部,4288578.66,安信证券股份有限公司上海世纪大道证券营业部,3885732.00,兴业证券股份有限公司上海民生路证券营业部,2743178.58,海通证券股份有限公司上海合肥路证券营业部,2029860.00
2017-06-06,600854,春兰股份,买入,信达证券股份有限公司绍兴柯桥山阴路证券营业部,15367343.60,红塔证券股份有限公司昆明北京路证券营业部,6354536.00,长城证券股份有限公司福州五四路证券营业部,5588014.00,安信证券股份有限公司上海黄浦区跨龙路证券营业部,4043856.00,方正证券股份有限公司台州邮电路证券营业部,2799449.00
2017-06-06,600854,春兰股份,卖出,申万宏源证券有限公司瑞安安盛路证券营业部,34731987.51,国盛证券有限责任公司南京江东中路证券营业部,22962739.23,信达证券股份有限公司杭州莫干山路证券营业部,14602168.02,中信证券股份有限公司上饶信阳路证券营业部,13236147.00,信达证券股份有限公司温州新城大道证券营业部,8829421.00
2017-06-06,603689,皖天然气,买入,华泰证券股份有限公司包头东河区证券营业部,5350642.00,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,4971039.00,海通证券股份有限公司成都人民西路营业部,3684350.65,申万宏源西部证券有限公司中山中山四路证券营业部,3549417.00,平安证券股份有限公司上海分公司,3487657.00
2017-06-06,603689,皖天然气,卖出,中原证券股份有限公司杭州新塘路证券营业部,37317360.30,安信证券股份有限公司梅州新中路证券营业部,17905597.00,光大证券股份有限公司宁波解放南路证券营业部,13651052.00,海通证券股份有限公司常州健身路营业部,11902824.00,安信证券股份有限公司上海杨高南路证券营业部,10739251.40
2017-06-06,603855,华荣股份,买入,平安证券股份有限公司上海分公司,9576831.39,国盛证券有限责任公司济南济安路证券营业部,8532921.50,国金证券股份有限公司上海奉贤区金碧路证券营业部,8528818.11,华泰证券股份有限公司郑州经三路证券营业部,8243064.10,广州证券股份有限公司常州高新科技园证券营业部,7762537.72
2017-06-06,603855,华荣股份,卖出,国金证券股份有限公司福州乌山西路证券营业部,16335012.66,方正证券股份有限公司上海川南奉公路证券营业部,14723213.89,华泰证券股份有限公司上海共和新路证券营业部,14634289.26,华泰证券股份有限公司沈阳大西路证券营业部,10839620.00,国金证券股份有限公司上海浦东新区芳甸路证券营业部,6334397.70
2017-06-06,603269,海鸥股份,买入,海通证券股份有限公司许昌建设路证券营业部,17682609.45,招商证券股份有限公司深圳蛇口工业七路证券营业部,15861292.00,华宝证券有限责任公司舟山解放西路证券营业部,15145799.15,中国银河证券股份有限公司重庆民族路证券营业部,15129087.00,国泰君安证券股份有限公司郑州黄河路证券营业部,12210215.37
2017-06-06,603269,海鸥股份,卖出,华泰证券股份有限公司常州新北区高新科技园证券营业部,23036054.32,华泰证券股份有限公司绍兴府山证券营业部,17839374.69,华泰证券股份有限公司舟山解放东路证券营业部,16058356.00,南京证券股份有限公司杭州新塘路证券营业部,6596323.93,海通证券股份有限公司淄博桓台东岳路证券营业部,6022465.70
2017-06-06,603855,华荣股份,买入,平安证券股份有限公司上海分公司,9576831.39,国盛证券有限责任公司济南济安路证券营业部,8532921.50,国金证券股份有限公司上海奉贤区金碧路证券营业部,8528818.11,华泰证券股份有限公司郑州经三路证券营业部,8243064.10,广州证券股份有限公司常州高新科技园证券营业部,7762537.72
2017-06-06,603855,华荣股份,卖出,国金证券股份有限公司福州乌山西路证券营业部,16335012.66,方正证券股份有限公司上海川南奉公路证券营业部,14723213.89,华泰证券股份有限公司上海共和新路证券营业部,14634289.26,华泰证券股份有限公司沈阳大西路证券营业部,10839620.00,国金证券股份有限公司上海浦东新区芳甸路证券营业部,6334397.70
2017-06-06,603383,顶点软件,买入,国泰君安证券股份有限公司深圳上步中路证券营业部,7829543.19,湘财证券股份有限公司上海陆家嘴证券营业部,6763499.31,安信证券股份有限公司苏州分公司,6531628.31,东兴证券股份有限公司莆田梅园东路证券营业部,6352898.80,国元证券股份有限公司北京东直门外大街证券营业部,5670056.80
2017-06-06,603383,顶点软件,卖出,中国中投证券有限责任公司宁波江东北路证券营业部,41016452.83,东海证券股份有限公司宁波大闸路证券营业部,14872118.12,浙商证券股份有限公司临安万马路证券营业部,12043309.55,民生证券股份有限公司郑州西太康路证券营业部,6110287.40,国金证券股份有限公司上海互联网证券分公司,5010614.62
2017-06-06,600732,NST新梅,买入,国联证券股份有限公司杭州中山北路证券营业部,9282322.70,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,8262000.00,国金证券股份有限公司福州乌山西路证券营业部,7645907.31,浙商证券股份有限公司海宁水月亭西路证券营业部,6465093.60,西藏东方财富证券股份有限公司拉萨金珠西路第二证券营业部,5560702.57
2017-06-06,600732,NST新梅,卖出,光大证券股份有限公司沈阳十一纬路证券营业部,26653657.50,中国银河证券股份有限公司杭州艮山西路证券营业部,12883102.40,兴业证券股份有限公司杭州清泰街证券营业部,9912972.41,浙商证券股份有限公司临海崇和路证券营业部,9726053.41,中泰证券股份有限公司厦门厦禾路证券营业部,9189705.65
2017-06-06,603269,海鸥股份,买入,华泰证券股份有限公司沈阳大西路证券营业部,37382608.60,海通证券股份有限公司许昌建设路证券营业部,26904566.87,华泰证券股份有限公司常州新北区高新科技园证券营业部,24642965.00,华泰证券股份有限公司绍兴府山证券营业部,18953219.38,安信证券股份有限公司广州花蕾路证券营业部,16296067.32
2017-06-06,603269,海鸥股份,卖出,华泰证券股份有限公司沈阳大西路证券营业部,29165795.39,华泰证券股份有限公司常州新北区高新科技园证券营业部,23101534.32,华泰证券股份有限公司绍兴府山证券营业部,17905842.69,安信证券股份有限公司广州花蕾路证券营业部,17038996.72,华泰证券股份有限公司舟山解放东路证券营业部,16091096.00
2017-06-06,603196,日播时尚,买入,华鑫证券有限责任公司上海松江证券营业部,1010984.95,国泰君安证券股份有限公司总部,337893.00
2017-06-06,603196,日播时尚,卖出,机构专用,61690.76,浙商证券股份有限公司客户资产管理部,31099.19,中国中投证券有限责任公司广州天河路证券营业部,29860.00,机构专用,24426.00,华泰证券股份有限公司宜昌西陵一路证券营业部,22395.00
2017-06-06,603042,华脉科技,买入,方正证券股份有限公司客户资产管理部,89720.56,中国中投证券有限责任公司东莞虎门证券营业部,84852.47
2017-06-06,603042,华脉科技,卖出,浙商证券股份有限公司客户资产管理部,24159.52,机构专用,21966.56,民生证券股份有限公司郑州郑汴路证券营业部,19610.00,华西证券股份有限公司江油东大街证券营业部,17830.00,江海证券有限公司北京团结湖证券营业部,17830.00
2017-06-06,601005,*ST重钢,买入,国金证券股份有限公司厦门湖滨北路证券营业部,2825000.00,中泰证券股份有限公司淄博临淄大道证券营业部,2512670.00,广发证券股份有限公司广州番禺环城东路证券营业部,2188960.00,中国银河证券股份有限公司北京学清路证券营业部,1850410.00,国信证券股份有限公司成都二环路证券营业部,1131830.00
2017-06-06,601005,*ST重钢,卖出,中国银河证券股份有限公司北京太阳宫证券营业部,6473150.00,中信证券股份有限公司总部(非营业场所),4158174.00,中泰证券股份有限公司潍坊四平路证券营业部,3612633.00,机构专用,3178435.00,安信证券股份有限公司深圳红荔西路证券营业部,2536500.00
2017-06-06,600654,*ST中安,买入,中国中投证券有限责任公司承德翠桥路证券营业部,1195200.00,海通证券股份有限公司无锡工运路证券营业部,236973.00,海通证券股份有限公司国际部,167442.00,广发证券股份有限公司沧州黄河东路证券营业部,141900.00,中信证券股份有限公司北京紫竹院路证券营业部,71712.00
2017-06-06,600654,*ST中安,卖出,国联证券股份有限公司无锡人民东路证券营业部,1588122.00,广发证券股份有限公司南京洪武路证券营业部,1092630.00,中泰证券股份有限公司深圳欢乐海岸证券营业部,283080.00,中国中投证券有限责任公司阳江阳东证券营业部,73206.00
2017-06-06,600976,健民集团,融资买入,招商证券股份有限公司,10974977.00,中航证券有限公司,652856.00,西南证券股份有限公司,288398.00,东吴证券股份有限公司,127500.00,华泰证券股份有限公司,114437.00
2017-06-06,000638,万方发展,买入,中信证券股份有限公司上海溧阳路证券营业部,33143414.06,机构专用,24405295.85,机构专用,15198505.00,湘财证券股份有限公司长沙韶山路证券营业部,14874066.00,国泰君安证券股份有限公司上海威海路证券营业部,12134537.62
2017-06-06,000607,华媒控股,买入,国泰君安证券股份有限公司成都北一环路证券营业部,28264829.97,东兴证券股份有限公司邵武五一九路证券营业部,15588210.00,东方证券股份有限公司桂林中山中路证券营业部,14059473.00,西藏东方财富证券股份有限公司拉萨金珠西路第二证券营,6146655.00,中信建投证券股份有限公司上海华灵路证券营业部,5480811.00
2017-06-06,000670,盈方微,买入,国联证券股份有限公司成都锦城大道证券营业部,7934916.00,国泰君安证券股份有限公司成都北一环路证券营业部,5191197.00,中国银河证券股份有限公司成都科华北路证券营业部,4732022.00,华泰证券股份有限公司成都南一环路第二证券营业部,2804208.00,兴业证券股份有限公司厦门吕岭路证券营业部,2270147.00
2017-06-06,000504,南华生物,买入,华福证券有限责任公司泉州田安路证券营业部,35103704.85,华融证券股份有限公司上海华山路证券营业部,34937653.35,中国银河证券股份有限公司宁波大庆南路证券营业部,15630269.35,东吴证券股份有限公司苏州星湖街证券营业部,9579623.04,华安证券股份有限公司厦门钟林路证券营业部,6657126.30
2017-06-06,000022,深赤湾Ａ,买入,华泰证券股份有限公司深圳益田路荣超商务中心证券营业,47263890.50,海通证券股份有限公司双鸭山五马路证券营业部,18729988.68,华鑫证券有限责任公司上海松江证券营业部,6235290.00,国信证券股份有限公司上海北京东路证券营业部,4017950.50,申万宏源证券有限公司上海浦东新区云台路证券营业部,3808071.00
2017-06-06,000856,冀东装备,买入,中信证券股份有限公司深圳深南中路中信大厦证券营业部,28699144.48,广发证券股份有限公司吴江仲英大道证券营业部,17419693.00,中银国际证券有限责任公司杭州庆春路证券营业部,12158215.00,平安证券股份有限公司深圳深南东路罗湖商务中心证券营,10817976.96,申万宏源证券有限公司上海黄浦区广东路证券营业部,10369105.00
2017-06-06,000638,万方发展,买入,中信证券股份有限公司上海溧阳路证券营业部,33143414.06,机构专用,24405295.85,机构专用,15198505.00,湘财证券股份有限公司长沙韶山路证券营业部,14874066.00,国泰君安证券股份有限公司上海威海路证券营业部,12134537.62
2017-06-06,000607,华媒控股,买入,国泰君安证券股份有限公司成都北一环路证券营业部,28264829.97,东兴证券股份有限公司邵武五一九路证券营业部,15588210.00,东方证券股份有限公司桂林中山中路证券营业部,14059473.00,西藏东方财富证券股份有限公司拉萨金珠西路第二证券营,6146655.00,中信建投证券股份有限公司上海华灵路证券营业部,5480811.00
2017-06-06,000670,盈方微,买入,国联证券股份有限公司成都锦城大道证券营业部,7934916.00,国泰君安证券股份有限公司成都北一环路证券营业部,5191197.00,中国银河证券股份有限公司成都科华北路证券营业部,4732022.00,华泰证券股份有限公司成都南一环路第二证券营业部,2804208.00,兴业证券股份有限公司厦门吕岭路证券营业部,2270147.00
2017-06-06,000504,南华生物,买入,华福证券有限责任公司泉州田安路证券营业部,35103704.85,华融证券股份有限公司上海华山路证券营业部,34937653.35,中国银河证券股份有限公司宁波大庆南路证券营业部,15630269.35,东吴证券股份有限公司苏州星湖街证券营业部,9579623.04,华安证券股份有限公司厦门钟林路证券营业部,6657126.30
2017-06-06,000022,深赤湾Ａ,买入,华泰证券股份有限公司深圳益田路荣超商务中心证券营业,47263890.50,海通证券股份有限公司双鸭山五马路证券营业部,18729988.68,华鑫证券有限责任公司上海松江证券营业部,6235290.00,国信证券股份有限公司上海北京东路证券营业部,4017950.50,申万宏源证券有限公司上海浦东新区云台路证券营业部,3808071.00
2017-06-06,000856,冀东装备,买入,中信证券股份有限公司深圳深南中路中信大厦证券营业部,28699144.48,广发证券股份有限公司吴江仲英大道证券营业部,17419693.00,中银国际证券有限责任公司杭州庆春路证券营业部,12158215.00,平安证券股份有限公司深圳深南东路罗湖商务中心证券营,10817976.96,申万宏源证券有限公司上海黄浦区广东路证券营业部,10369105.00
2017-06-06,002837,英维克,买入,光大证券股份有限公司佛山季华六路证券营业部,15070255.80,东兴证券股份有限公司龙海公园路证券营业部,13597766.00,国信证券股份有限公司南昌八一大道证券营业部,11021570.00,中信证券股份有限公司武汉徐东大街证券营业部,10030328.08,东海证券股份有限公司金坛西门大街证券营业部,8010935.91
2017-06-06,002379,宏创控股,买入,兴业证券股份有限公司广西分公司,15737790.00,中航证券有限公司深圳前海证券营业部,14307681.00,中信证券（山东）有限责任公司邹平黛溪三路证券营业部,8803857.00,中国中投证券有限责任公司深圳宝安兴华路证券营业部,6588540.00,平安证券股份有限公司深圳分公司,5260303.00
2017-06-06,002806,华锋股份,买入,财通证券股份有限公司杭州体育馆证券营业部,22182117.00,海通证券股份有限公司杭州文化路证券营业部,3152337.60,新时代证券股份有限公司包头南门外大街证券营业部,2457322.00,华泰证券股份有限公司西安文艺北路证券营业部,2007714.40,海通证券股份有限公司深圳分公司海德三道证券营业部,1738057.00
2017-06-06,002197,证通电子,买入,中信建投证券股份有限公司重庆涪陵广场路证券营业部,18479995.69,国泰君安证券股份有限公司成都北一环路证券营业部,17184447.00,东兴证券股份有限公司邵武五一九路证券营业部,12872660.46,兴业证券股份有限公司福州湖东路证券营业部,12560494.00,兴业证券股份有限公司福州五一北路证券营业部,5026743.00
